Amount,TransactionSpeed,Device_POS,Device_Web,Device_iOS,MCC_5411,MCC_5812,MCC_5942,MCC_5968,MCC_7299
0.12119469753218738,1.9140331517373506,True,False,False,False,False,False,True,False
0.813027677400303,-1.2449824550230957,False,False,False,True,False,False,False,False
-0.7636498146758076,-1.5341180237400192,True,False,False,False,False,False,False,False
-1.146738251935149,-0.0009661946921291134,False,False,False,False,False,False,False,True
0.5755619741363271,-0.2974349118910037,True,False,False,False,False,False,False,False
-0.09603294552135627,1.0832921879963346,False,False,True,True,False,False,False,False
0.09163104351909623,-0.4357171404077931,False,True,False,False,False,True,False,False
0.1423674909209747,-0.5760945542051402,False,False,False,True,False,False,False,False
0.28520776336216686,-1.455548575719116,True,False,False,False,False,False,True,False
-0.2040272345927067,1.0015799620545953,True,False,False,False,False,False,False,False
-0.664981119407116,-1.4665482984420424,False,False,True,False,False,False,False,True
-0.8603186157024371,-1.5204993194163958,False,False,False,False,True,False,False,False
-0.5112718565199343,0.0325567697967896,False,False,True,False,False,False,False,False
-0.5876373833934557,0.613970685151473,True,False,False,True,False,False,False,False
-1.089458672284785,0.401309379174895,True,False,False,False,False,False,False,False
-0.9794644889713726,-0.3534811181459146,False,False,False,False,False,False,False,False
-0.3742138869960084,-0.10572545871999998,False,False,True,False,True,False,False,False
2.357511219775393,3.0260527393932,False,True,False,False,True,False,False,False
0.1176296686659029,0.22636140824835085,False,True,False,True,False,False,False,False
-0.9152939693782514,-0.9925126287159268,False,False,True,False,False,False,False,False
-0.303021999574778,0.17293418359413654,False,False,True,False,False,False,False,False
0.7417923140172887,1.3341906253430853,False,False,False,False,False,True,False,False
-0.709978739853512,0.775299951754394,False,False,False,False,False,False,True,False
0.31296716496122395,-0.20315157426591987,True,False,False,False,False,False,False,True
-0.18913671768170134,0.869583289379478,False,False,False,False,False,False,False,False
-0.25143777091811237,0.2714078917803353,False,False,True,False,True,False,False,False
-0.9498790969773896,-0.6986628931177491,False,False,False,False,False,False,False,True
-0.9409013108690023,1.3205719210194622,False,True,False,False,False,False,False,True
0.44809045418576376,-0.19058046258257524,True,False,False,True,False,False,False,False
-1.0551996143990265,0.2750744660213108,False,False,False,False,True,False,False,False
-0.2514160329372204,1.1644806176179343,True,False,False,False,False,False,False,True
-0.3732791538176533,-1.363884219694729,False,False,True,True,False,False,False,False
-0.6658941146045793,0.648017445960531,False,False,True,False,True,False,False,False
-0.14748674629267,-1.4686434837226,True,False,False,False,True,False,False,False
0.2905335686807018,-1.5681647845490772,False,False,True,False,False,True,False,False
0.6611226669271556,0.7873472671175994,False,False,False,False,False,False,False,False
0.4555248436508204,0.29759770778730305,False,False,False,False,False,True,False,False
-1.058829857207987,-1.4916905218087315,False,False,True,False,False,True,False,False
0.04885069712368216,4.154833809293508,False,False,False,False,False,False,False,False
0.5205431444987288,1.137243208970688,True,False,False,True,False,False,False,False
-0.07346892135548247,1.3692849787924222,False,False,False,False,True,False,False,False
-1.1248698431578186,1.202193952667968,False,True,False,True,False,False,False,False
-1.0637426408895743,1.1513857096144506,False,False,True,False,False,False,True,False
-0.39127820199621166,-0.5928560364495994,True,False,False,False,True,False,False,False
0.09573952190768018,0.49087854991872465,True,False,False,False,False,True,False,False
-0.37073581005329176,-0.48128742025991694,False,False,True,False,False,False,False,False
-0.06851266171211112,-0.355576303426472,True,False,False,False,False,False,True,False
-1.1464991341453374,-0.9380378114214339,False,False,False,False,False,True,False,False
0.75663935496651,0.8826781973829619,False,False,True,True,False,False,False,False
-1.0993059776288514,-1.1852696745272093,False,False,True,True,False,False,False,False
0.2589917584064406,1.1084344113630236,False,False,False,False,False,False,True,False
0.04800291586889477,-1.3434561632092943,True,False,False,False,True,False,False,False
-1.0337877032204277,-1.3879788504211392,False,False,True,True,False,False,False,False
-1.0018980852518946,-0.5703327946836071,False,False,False,False,False,True,False,False
-0.3935606899898694,-0.14972434961170575,False,True,False,False,False,False,False,True
0.23886238810046834,0.6013995734681284,False,False,True,False,False,False,False,True
-0.21711349908967786,1.436330907770259,True,False,False,False,False,False,False,True
-0.5192714334881825,1.2488118251603704,True,False,False,False,False,False,True,False
0.5387813104670992,0.3342634501970576,True,False,False,False,False,False,True,False
0.2869250638526334,0.492973735199282,True,False,False,False,False,False,True,False
-0.33634632428218136,0.8098705088835917,True,False,False,True,False,False,False,False
-0.80827788944704,-1.4922143181288707,True,False,False,False,False,False,False,False
-0.9842903207293919,0.7711095811932793,False,False,True,False,False,True,False,False
-0.15811661894884757,0.942390977878848,False,False,True,False,False,False,True,False
0.5689971039069497,-1.1281758756320197,False,True,False,False,False,True,False,False
-0.644569155349548,1.2032415453082468,False,True,False,False,False,False,False,False
-0.1705942199808434,0.02155704707386311,False,False,True,False,False,False,False,True
-0.12672697454083026,1.4599017421765301,False,False,False,False,False,False,False,False
0.22195023896650895,1.5154241521113019,False,True,False,False,False,False,False,True
0.6282548398184837,-1.462881724201067,False,True,False,True,False,False,False,False
-0.6747414728276145,-0.26076916948124873,False,False,False,False,False,False,True,False
-0.8168861298802635,-0.47238288281754803,False,False,False,False,False,True,False,False
-0.2804362374280121,-0.4116225096813829,True,False,False,False,False,True,False,False
-0.24130787182245034,0.49140234623886386,False,False,False,False,False,False,False,False
-0.43690622388847505,-0.2309127792333057,False,False,False,False,False,False,False,True
0.7675518213742836,-1.1527943026785692,True,False,False,True,False,False,False,False
0.08378363241709187,-0.44462167785016216,False,True,False,False,False,True,False,False
0.5535196615118607,1.4562351679355547,True,False,False,False,False,True,False,False
-0.013406880150945195,1.1293862641685977,False,False,True,False,False,True,False,False
-0.2187221096756843,0.7286820792619916,False,True,False,False,False,False,False,False
0.8053541701454346,1.2357169171568865,False,True,False,False,True,False,False,False
-0.3288467208744487,1.505472022028654,False,True,False,False,True,False,False,False
0.9693237600136302,-0.8998006800512609,False,False,True,False,False,True,False,False
0.5770401568369816,-1.0993670780243552,False,True,False,False,False,False,False,False
-0.34921520897023284,1.1707661734596069,False,False,True,True,False,False,False,False
-0.3090216823009641,0.6459222606799736,False,True,False,False,False,False,False,True
-0.4098424376779615,-0.5446667749967788,False,False,False,True,False,False,False,False
0.3467914632291428,-0.49752510618423706,False,False,True,False,False,False,True,False
0.18084371709977695,0.1441253859864722,False,False,False,False,False,True,False,False
0.07287116600931857,0.17136279463371842,False,True,False,False,True,False,False,False
-0.10446728210744402,0.2394563162518347,True,False,False,True,False,False,False,False
-0.8036476995170485,1.3949509984792503,False,True,False,False,False,False,False,True
0.7965285499032911,-0.06801212366996635,False,False,False,False,False,True,False,False
0.37342048982181675,0.22059964872681798,False,False,False,True,False,False,False,False
-0.8247770169440518,-1.5210231157365353,False,True,False,False,False,False,False,False
-0.4055383174613497,1.3918082205584144,False,False,True,False,False,False,False,False
4.44257487097221,3.7001786034125477,False,True,False,False,False,False,True,False
0.10545639936639474,-0.8631349376415063,False,True,False,False,False,False,True,False
-0.62217903503081,0.5018782726416512,False,False,True,False,False,True,False,False
0.23318877508766186,-0.2508170393986011,True,False,False,False,True,False,False,False
-0.6240050254257361,-1.2004597678112505,False,False,False,False,False,False,False,True
-0.41173364201556373,-0.8531828075588586,False,True,False,False,False,True,False,False
-0.8240379255937246,1.4284739629681689,False,False,False,False,True,False,False,False
-0.32084714390620056,-1.2512680108647678,False,True,False,False,True,False,False,False
-0.5978759723935777,-0.8495162333178831,False,True,False,True,False,False,False,False
0.431373946879832,0.2818838181831222,False,True,False,False,False,False,False,False
-1.0298096527171954,1.4792822060216861,True,False,False,False,False,True,False,False
-0.5016854069465717,-1.5686885808692166,True,False,False,False,False,False,True,False
-0.7041529609744619,0.48511679039719174,False,False,False,False,False,False,True,False
0.07647967083738698,-1.5482605243837817,False,False,False,False,False,False,True,False
0.6812520372331279,-1.4503106125177225,False,True,False,False,True,False,False,False
0.018895759454535258,-1.3062666244794001,True,False,False,False,False,True,False,False
-0.5461613158515601,0.97329496076707,False,False,True,False,False,False,True,False
0.8382437352349985,0.850726621854461,False,False,False,False,False,True,False,False
-0.42401560121953163,-1.2051739346925046,False,False,False,False,False,False,True,False
0.3156409366109371,-0.9238953107776713,False,False,True,False,False,False,False,False
-0.13572649863010944,-1.5760217293511676,True,False,False,False,False,False,True,False
-0.175159195968159,-0.39590862007720223,False,True,False,False,False,False,False,False
-0.021689050870788977,-1.4529295941184193,False,False,False,False,False,False,True,False
-0.9737473999967823,1.3708563677528398,False,False,False,False,False,False,False,True
-0.7187608841338715,0.3740719705276488,False,False,False,False,False,False,True,False
-0.4661003322264025,-1.0019409624784352,False,False,False,False,False,False,False,False
-0.14650853715253098,-1.450834408837862,False,False,False,False,False,False,False,False
0.12502058216917564,-0.7259003017649954,False,True,False,True,False,False,False,False
-0.7649758315102183,-0.9181335512561384,True,False,False,False,True,False,False,False
-0.34225905508479965,1.360380441350053,False,False,True,False,False,False,False,False
-0.21906991736995604,0.024176028674559917,True,False,False,False,True,False,False,False
0.04239451679876441,-1.4733576506038542,False,False,True,False,False,True,False,False
0.0986524113472054,-0.5724279799641647,False,False,False,False,True,False,False,False
0.8403088434197363,-1.263315326227973,False,True,False,False,True,False,False,False
0.6257549720159062,0.9911040356518079,False,True,False,False,False,False,True,False
-0.9816600250414625,1.450997204734161,False,True,False,False,False,True,False,False
-0.3606059109576297,0.12369732950103735,False,False,False,False,True,False,False,False
-0.6530904438592038,-0.3136725978153236,False,False,True,False,False,True,False,False
-0.5653776909600695,-1.1590798585202415,False,True,False,False,False,False,False,False
-0.2214176193062897,0.31016881947064723,True,False,False,False,True,False,False,False
-1.0290705613668683,1.3404761811847574,False,False,True,False,True,False,False,False
0.7802033262534152,0.8297747690488869,False,True,False,False,True,False,False,False
-0.7568458266566183,-1.3052190318391212,False,True,False,False,False,False,False,False
0.2927943186934675,-0.10624925504013924,True,False,False,True,False,False,False,False
-0.22935198233186202,0.8481076402537644,False,False,False,False,False,False,False,False
-1.0673511457176426,-0.5074772362668847,True,False,False,False,False,False,False,True
0.18758249117629042,1.1335766347297127,False,True,False,False,False,True,False,False
-1.1261306460495533,-1.1884124524480453,False,False,False,True,False,False,False,False
0.6202552628502354,-1.1114143933875602,False,True,False,False,True,False,False,False
-0.6095710061134623,1.4960436882661456,False,False,False,True,False,False,False,False
0.5758228299070309,-0.42838399192584226,False,False,True,False,False,True,False,False
6.1432675440370605,3.5702771160179885,False,False,True,False,False,False,False,True
-0.2649805330138152,0.3562628956429106,False,False,True,False,False,False,False,False
-0.25524191757420867,0.21169511128444887,False,False,False,False,True,False,False,False
0.5376726734416083,-0.8086601203470134,False,False,True,True,False,False,False,False
0.16260555113140682,-1.0684630951361331,False,True,False,False,False,False,False,False
-0.06494763284582664,0.8344889359301413,False,False,False,False,False,False,True,False
0.5035875194029855,0.9680569975656764,False,False,False,False,False,False,False,True
0.1805176473863973,1.262430529483994,False,True,False,False,False,False,False,False
-0.8576013680909397,0.7595860621502136,False,False,True,False,False,False,True,False
0.36652954987905956,0.6218276299535633,False,True,False,False,False,True,False,False
0.8893497283120405,-1.5100233930136089,True,False,False,False,True,False,False,False
-0.9486400320665468,1.3912844242382747,True,False,False,False,True,False,False,False
-0.2088313283698341,-0.6368549273413053,False,True,False,True,False,False,False,False
-0.13720468133076402,0.04460408515999477,True,False,False,False,False,False,False,False
-0.845123767058944,0.9046776428288146,True,False,False,False,False,False,True,False
0.7060550734308756,0.4102139166172641,False,True,False,False,True,False,False,False
0.09232665890763965,0.3667388220456978,False,False,True,True,False,False,False,False
-1.072198715456554,1.1670995992186315,False,False,True,True,False,False,False,False
-0.5026636160867107,-0.9626562384679835,False,True,False,False,False,False,True,False
0.2689042776931828,0.3976428049339195,False,False,True,False,False,False,False,False
-1.1625852400054018,-1.3115045876807936,False,False,True,False,False,True,False,False
0.932803952115106,0.36726261836583707,True,False,False,False,True,False,False,False
0.2934899340820109,1.0602451499102028,False,False,False,True,False,False,False,False
0.22947158035513343,1.3472855333465692,False,False,True,False,False,True,False,False
-0.8320375025619727,0.4861643830374706,False,False,False,False,False,False,False,False
-1.1066968911321242,1.2294313613152144,False,True,False,False,False,False,True,False
0.2337974385526372,-0.46295454905503963,True,False,False,False,False,False,False,True
-0.07133859922806851,-1.0040361477589925,False,False,False,False,True,False,False,False
-0.9037945774863945,1.3017152534944454,False,False,False,False,True,False,False,False
0.7003379844562851,-0.5582854793204022,False,True,False,False,False,True,False,False
-0.8437760122436413,-1.5341180237400192,False,False,False,False,False,True,False,False
-0.8626663176387708,1.1791469145818363,False,True,False,False,False,True,False,False
-1.0574168884500086,-1.4995474666108217,False,False,False,False,True,False,False,False
0.0014618987791683395,0.7407293946251969,False,True,False,False,True,False,False,False
-0.2590678022111969,1.529042856434925,False,False,True,False,True,False,False,False
-0.11716226294835969,0.5558292936160047,False,False,True,False,False,False,False,True
-0.9949854073282455,-0.6578067801468793,True,False,False,False,True,False,False,False
-0.7015444032674243,0.45316521486869116,False,True,False,True,False,False,False,False
-0.7772577907141864,-0.3121012088549055,False,False,False,False,False,True,False,False
0.41544000688601174,-0.11410619984222965,False,False,True,False,False,False,False,True
0.13708516156422373,0.9135821802711837,False,False,False,False,False,False,False,True
0.2339278664379892,-0.2984825045312824,True,False,False,False,True,False,False,False
-0.43258036569097125,0.05927038212389675,False,True,False,False,False,False,False,False
0.644275731735872,1.2514308067610673,False,False,True,False,False,True,False,False
-0.7248257808027336,0.3924048417325259,True,False,False,False,True,False,False,False
-1.0409394989338885,-0.44462167785016216,False,True,False,False,False,False,False,True
-1.1095663046098654,-1.2261257874980789,False,False,True,False,False,False,False,False
-0.18526735708292905,-1.392169220982254,False,True,False,False,False,False,True,False
0.9006100024140854,-1.189460045088324,True,False,False,False,False,False,False,True
0.835569963585285,0.918296347152438,False,False,False,False,True,False,False,False
0.9694759258798742,-0.8767536419651294,False,False,False,True,False,False,False,False
-1.0942627660619124,-0.41633667656263706,False,False,True,False,False,False,False,False
0.9643457623893672,0.13731603382466046,True,False,False,False,False,False,False,False
0.6341023566784258,-0.5687614057231892,True,False,False,False,False,False,False,False
-1.036287571023005,0.106935847256578,False,False,False,False,False,False,True,False
0.19997314028471838,-0.7913748417824147,False,False,False,False,False,True,False,False
0.4084621150196865,1.51699554107172,True,False,False,False,True,False,False,False
0.3444654992737009,-1.2664581041488092,True,False,False,False,False,False,False,True
-0.20824440288575058,-0.743185580329594,False,False,False,False,False,False,True,False
-0.07242549827266745,-0.043393696623416744,False,False,False,False,False,False,False,True
0.8887193268661729,-1.275362641591178,False,True,False,False,True,False,False,False
-0.7275647663951229,-0.09053536543595857,True,False,False,False,False,True,False,False
-0.23439519389880106,0.6899211515716792,False,False,True,False,False,False,True,False
-1.1105010377882205,-0.24505527987706824,False,False,True,False,False,False,True,False
-0.41629861800287926,-0.4053369538397106,False,True,False,False,True,False,False,False
-0.06531717852099043,-0.4681925122564331,False,False,True,False,False,False,False,True
0.6364935345765436,1.0518644087879734,False,True,False,False,False,True,False,False
0.9325865723061861,0.23159937144974407,False,True,False,False,False,False,True,False
-0.1662248858215557,-1.4476916309170256,True,False,False,False,False,False,False,False
0.8477649708656851,0.7658716179918857,False,True,False,False,False,False,False,True
-0.72236938896194,0.9072966244295115,False,False,True,False,False,False,False,True
-0.4651438610671555,-0.29062555972919196,False,True,False,False,False,False,True,False
0.15604068090202927,1.0309125559823993,False,True,False,False,True,False,False,False
0.607386378162184,-0.8982292910908429,True,False,False,False,False,False,True,False
-0.6746545209040465,-0.42943158456612096,False,False,False,True,False,False,False,False
-0.6631768669930819,1.2079557121895008,True,False,False,False,False,True,False,False
-0.30536970151111165,-0.7065198379198393,False,False,False,False,False,False,False,True
0.2873163475086889,1.3011914571743057,False,False,True,True,False,False,False,False
-0.985225053907747,1.05448339038867,False,True,False,False,False,False,False,False
0.7439878500873786,-0.7489473398511269,False,False,False,False,False,False,False,True
0.4012668433444416,0.14569677494689032,False,False,True,False,False,True,False,False
0.4385909565359691,-1.4010737584246231,False,True,False,False,False,False,True,False
0.08667478387572514,-0.39433723111678415,False,True,False,False,True,False,False,False
0.30509801587832763,-1.5409273759018307,False,False,True,False,True,False,False,False
-1.0165494843730885,-0.5210959405905079,False,False,True,False,False,False,True,False
-0.17435489067515575,-0.5331432559537131,False,False,True,True,False,False,False,False
-0.8406674809760883,-0.31681537573615964,True,False,False,False,True,False,False,False
-0.10831490472532435,-1.5922594152754874,True,False,False,False,False,True,False,False
0.7435748284504309,0.782633100236345,False,False,False,False,False,True,False,False
0.8208968264831994,-1.593307007915766,False,True,False,False,True,False,False,False
0.07774047372912184,0.27926483658242557,True,False,False,False,True,False,False,False
-0.9920942558696123,-0.9595134605471474,False,False,True,False,False,False,True,False
9.385030896476959,4.32349622437838,False,False,False,False,True,False,False,False
-0.4357758488820922,-1.356551071212778,False,False,False,False,False,True,False,False
0.2495574746993218,-0.4535262152925313,False,True,False,False,False,True,False,False
0.48119739908424747,-0.48128742025991694,False,False,False,False,False,False,False,False
-0.7821923123766655,-0.07796425375261415,True,False,False,False,False,False,True,False
-1.0069195588379418,-0.11462999616236891,True,False,False,False,True,False,False,False
-1.0544387850678074,-1.0291783711256817,False,True,False,False,True,False,False,False
-0.25048129975886535,1.0288173707018418,False,False,False,False,False,False,False,False
-1.0703509870807357,-0.5137627921085569,False,False,False,False,False,False,True,False
-0.22793901357388333,-0.7625660441747503,False,False,False,False,True,False,False,False
-0.44947077684403886,1.489234336104334,True,False,False,True,False,False,False,False
-0.40453837034031875,-0.5373336265148279,False,False,False,False,False,False,True,False
0.41254885542737846,-1.0627013356146005,False,True,False,False,False,False,False,True
0.059002334200236144,-1.1999359714911113,False,False,True,False,False,False,False,True
0.10849971669127172,-1.3439799595294337,False,False,False,True,False,False,False,False
-1.1199353214953394,0.7428245799057542,False,False,False,False,False,False,False,True
0.7186413643673314,0.43064197310269897,False,False,False,True,False,False,False,False
-0.42616766132783757,-1.479119410125387,False,False,True,False,False,False,False,False
0.7206412586093934,0.6810166141293105,False,True,False,False,False,True,False,False
0.47641504328801204,-0.933847440860319,False,True,False,False,False,False,True,False
-0.1414653255855919,0.9607238490837254,False,False,False,False,False,False,False,False
0.6243854792197115,0.2551702058560152,False,False,True,False,False,False,False,False
-1.0928497973039337,1.5190907263522775,True,False,False,True,False,False,False,False
-0.11453196726043018,-0.6635685396684122,False,True,False,False,False,True,False,False
0.5384987167155035,-1.2386968991814233,False,False,False,True,False,False,False,False
-0.4723608707232924,1.1157675598449746,True,False,False,False,False,False,False,False
-0.9334451834230536,0.029937788196092784,False,True,False,False,False,True,False,False
-0.7635628627522396,-0.44566927049044086,False,True,False,False,True,False,False,False
0.6153859551304324,1.3860464610368814,False,True,False,False,False,False,False,True
0.2734692536804984,1.3787133125549305,False,True,False,False,True,False,False,False
-0.5499002485649805,-0.3314816727000616,False,True,False,True,False,False,False,False
-0.9114463467603711,-0.8846105867672197,False,False,False,False,False,False,True,False
-0.766410538249089,0.8428696770523707,False,False,False,False,False,False,False,False
-1.082459042437568,1.1660520065783526,False,False,True,False,False,False,False,False
0.9421295459177648,-1.1161285602688145,False,True,False,False,False,False,False,True
-0.5202061666665375,1.2608591405235758,False,True,False,False,False,False,False,False
0.9005013125096256,0.42854678782214156,False,False,False,False,False,False,False,False
-0.01055920465409585,0.4646887339117569,False,True,False,False,True,False,False,False
0.4194832713319198,0.8234892132072148,False,False,True,False,False,False,False,True
-0.30634791065125067,-1.260696344627276,False,False,True,True,False,False,False,False
-0.19496249656075154,-0.5080010325870241,False,False,False,False,True,False,False,False
0.38887619423601366,-0.049155456144949615,False,False,False,False,False,False,False,True
0.2675347848969882,0.5945902213063171,False,False,False,False,False,False,True,False
0.5804312818561305,-0.7746133595379554,False,False,True,False,False,False,False,False
-0.16828999400629366,-1.3141235692814905,False,True,False,True,False,False,False,False
-1.0316139051312296,-0.6258552046183788,False,False,False,True,False,False,False,False
-0.5917023858202558,-1.1281758756320197,True,False,False,False,False,True,False,False
0.6692526717807556,-1.2025549530918078,True,False,False,False,False,False,False,True
0.6473625250225329,-0.0014899910122683636,False,True,False,False,False,False,False,False
0.9624762960326569,1.4960436882661456,False,False,True,False,False,False,True,False
-0.5202061666665375,0.33373965387691834,False,False,True,True,False,False,False,False
-0.982159998601978,0.11060242149755349,True,False,False,False,False,False,True,False
-0.26154593203288257,1.0749114468741048,False,False,False,False,True,False,False,False
-0.6363956745341639,1.295429697652773,True,False,False,False,False,True,False,False
0.3225101385728026,-1.2214116206168246,True,False,False,False,False,False,False,False
-0.13544390487851374,1.11943413408595,False,False,False,False,False,True,False,False
0.13775903897187522,1.1959083968262958,False,False,False,True,False,False,False,False
-0.34762833636511836,0.5794001280222755,True,False,False,False,False,False,False,True
-0.17622435703186595,0.918296347152438,False,True,False,False,True,False,False,False
-0.15855137856668713,-0.03448915918104782,False,True,False,False,True,False,False,False
-0.6417214798526988,-1.295790698076613,False,True,False,True,False,False,False,False
0.45422056479730166,1.4866153545036371,False,True,False,False,False,False,False,True
-0.5787030732468524,0.33321585755677907,False,False,True,False,False,True,False,False
0.9336517333698932,1.3221433099798798,False,True,False,False,False,False,False,False
-0.6051147200306065,-1.4634055205212062,True,False,False,False,False,False,True,False
0.1947777628515355,0.46049836335064215,False,False,False,False,False,False,False,True
0.15843185880014699,0.42068984302005136,False,True,False,True,False,False,False,False
0.03982943505351078,-0.3058156530132334,False,False,False,False,False,True,False,False
0.9620197984339254,0.7920614339988534,False,False,True,True,False,False,False,False
-1.0013763737104873,0.2232186303275146,False,False,False,True,False,False,False,False
-0.16181207570048395,0.036223344037765094,False,False,True,True,False,False,False,False
0.70357694360919,-1.5262610789379287,True,False,False,True,False,False,False,False
-0.34749790847976647,-0.24610287251734692,False,False,False,True,False,False,False,False
-1.1266958335527448,-0.4425264925696048,False,False,False,False,False,False,False,True
-0.37799629567121273,-0.9757511464714674,False,False,True,False,False,False,False,False
0.9152396635543871,-0.8165170651491037,False,False,True,False,False,False,True,False
-0.6109404989096568,0.38611928589085376,True,False,False,True,False,False,False,False
-0.8094952163769907,-0.9626562384679835,True,False,False,False,False,True,False,False
0.53802048113588,-1.5231183010170928,False,False,False,False,False,False,True,False
0.027395309983299126,-0.7059960415996999,False,True,False,True,False,False,False,False
0.8363525308973963,-0.15391472017282049,True,False,False,False,False,True,False,False
-0.05883926021518073,-1.5482605243837817,False,False,False,False,False,False,True,False
0.8558732377383933,1.45204479737444,False,True,False,False,True,False,False,False
0.8767416993946927,-1.2664581041488092,False,True,False,False,False,True,False,False
0.7080984436347216,-1.1721747665237254,True,False,False,False,True,False,False,False
-0.37786586778586084,-0.18900907362215733,False,True,False,True,False,False,False,False
0.4428298628099048,-0.7159481716823477,True,False,False,False,False,False,False,False
0.6646224818507642,-0.12301073728459859,False,True,False,False,True,False,False,False
-0.8027347043195854,-1.2533631961453253,False,False,True,False,True,False,False,False
0.44911213928768684,-0.44671686313071957,True,False,False,True,False,False,False,False
0.6866213185134467,1.3059056240555602,False,False,False,False,False,False,True,False
-0.22356967941459563,-1.4922143181288707,False,False,False,False,False,False,True,False
0.27601259744486006,0.39345243437280475,False,True,False,True,False,False,False,False
0.36220369168155575,-0.8107553056275708,False,True,False,False,True,False,False,False
-0.42542856997751033,0.2148378892052851,True,False,False,False,False,False,True,False
-0.8980122745691282,-1.1611750438007988,False,False,True,False,False,False,False,True
-0.031166810539691742,1.4777108170612685,True,False,False,True,False,False,False,False
-0.11616231582732858,-0.29691111557086425,False,True,False,False,True,False,False,False
-0.30408716063848495,-1.0862721700208713,False,False,False,True,False,False,False,False
0.33035754967480696,-0.3644808408688409,False,False,True,False,False,True,False,False
0.36226890562423164,-0.035536751821326505,False,False,False,False,False,False,False,False
-1.0520910831314736,-0.42471741768486676,False,False,False,False,False,False,False,False
-0.5322707460615858,0.7779189333550911,False,False,False,False,False,True,False,False
-1.142673249508349,-0.7363762281677825,True,False,False,False,True,False,False,False
0.011635273836614533,1.0251507964608664,False,False,False,False,True,False,False,False
0.04902460097081783,-1.2847909753536866,False,False,False,False,False,False,True,False
-0.9164460823655263,0.02627121395511729,False,True,False,False,False,True,False,False
0.3350094775856904,1.3001438645340273,False,False,True,False,True,False,False,False
-0.05951313762283195,-0.574523165244722,False,False,False,False,True,False,False,False
0.3566170305923171,-1.1685081922827498,False,True,False,False,True,False,False,False
-0.721325965879125,-1.1905076377286028,False,True,False,False,True,False,False,False
0.09989147625804805,1.3849988683966026,False,False,True,False,False,False,False,True
0.8123320620117597,-0.29638731925072503,True,False,False,False,False,True,False,False
-1.1102401820175167,-0.023489436458121335,False,True,False,False,True,False,False,False
-0.46270920720725384,-0.39695621271748094,False,True,False,False,False,False,False,True
0.6472320971371812,-0.7028532636788638,False,False,False,True,False,False,False,False
0.8941538220891676,0.36150085884430416,False,True,False,False,False,False,False,True
